STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_6,Sector: Trade services,_Z,Not Applicable,_Z,Not Applicable,2004,369.9991149902344,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_7,Sector: Transport services,_Z,Not Applicable,_Z,Not Applicable,2004,31.71153259277344,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_8,Sector: Finance and business services,_Z,Not Applicable,_Z,Not Applicable,2004,9.181209564208984,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_9,Sector: Other services,_Z,Not Applicable,_Z,Not Applicable,2004,210.79698181152344,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_TOTAL,Sector: Total,_Z,Not Applicable,_Z,Not Applicable,2005,4879.16650390625,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_1,Sector: Agriculture,_Z,Not Applicable,_Z,Not Applicable,2005,3963.865234375,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_2,Sector: Mining,_Z,Not Applicable,_Z,Not Applicable,2005,19.32295799255371,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_3,Sector: Manufacturing,_Z,Not Applicable,_Z,Not Applicable,2005,179.3747100830078,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_4,Sector: Utilities,_Z,Not Applicable,_Z,Not Applicable,2005,4.9320244789123535,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_5,Sector: Construction,_Z,Not Applicable,_Z,Not Applicable,2005,51.64117813110352,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_6,Sector: Trade services,_Z,Not Applicable,_Z,Not Applicable,2005,396.0462341308594,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_7,Sector: Transport services,_Z,Not Applicable,_Z,Not Applicable,2005,33.171173095703125,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_8,Sector: Finance and business services,_Z,Not Applicable,_Z,Not Applicable,2005,11.234504699707031,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_9,Sector: Other services,_Z,Not Applicable,_Z,Not Applicable,2005,219.5785675048828,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_TOTAL,Sector: Total,_Z,Not Applicable,_Z,Not Applicable,2006,4919.27490234375,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_1,Sector: Agriculture,_Z,Not Applicable,_Z,Not Applicable,2006,3949.12109375,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_2,Sector: Mining,_Z,Not Applicable,_Z,Not Applicable,2006,22.224000930786133,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_3,Sector: Manufacturing,_Z,Not Applicable,_Z,Not Applicable,2006,184.6739959716797,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_4,Sector: Utilities,_Z,Not Applicable,_Z,Not Applicable,2006,5.513999938964844,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_5,Sector: Construction,_Z,Not Applicable,_Z,Not Applicable,2006,56.64400100708008,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_6,Sector: Trade services,_Z,Not Applicable,_Z,Not Applicable,2006,423.927001953125,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_7,Sector: Transport services,_Z,Not Applicable,_Z,Not Applicable,2006,34.698001861572266,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_8,Sector: Finance and business services,_Z,Not Applicable,_Z,Not Applicable,2006,13.746999740600586,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_9,Sector: Other services,_Z,Not Applicable,_Z,Not Applicable,2006,228.7259979248047,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_TOTAL,Sector: Total,_Z,Not Applicable,_Z,Not Applicable,2007,5060.04833984375,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_1,Sector: Agriculture,_Z,Not Applicable,_Z,Not Applicable,2007,3932.053955078125,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_2,Sector: Mining,_Z,Not Applicable,_Z,Not Applicable,2007,33.65753936767578,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_3,Sector: Manufacturing,_Z,Not Applicable,_Z,Not Applicable,2007,222.71316528320312,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_4,Sector: Utilities,_Z,Not Applicable,_Z,Not Applicable,2007,5.916088581085205,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_5,Sector: Construction,_Z,Not Applicable,_Z,Not Applicable,2007,68.46029663085938,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_6,Sector: Trade services,_Z,Not Applicable,_Z,Not Applicable,2007,489.6675109863281,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_7,Sector: Transport services,_Z,Not Applicable,_Z,Not Applicable,2007,38.35126495361328,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_8,Sector: Finance and business services,_Z,Not Applicable,_Z,Not Applicable,2007,15.366748809814451,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_9,Sector: Other services,_Z,Not Applicable,_Z,Not Applicable,2007,253.861572265625,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_TOTAL,Sector: Total,_Z,Not Applicable,_Z,Not Applicable,2008,5231.49853515625,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_1,Sector: Agriculture,_Z,Not Applicable,_Z,Not Applicable,2008,3915.060546875,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_2,Sector: Mining,_Z,Not Applicable,_Z,Not Applicable,2008,50.973270416259766,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_3,Sector: Manufacturing,_Z,Not Applicable,_Z,Not Applicable,2008,268.5876159667969,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_4,Sector: Utilities,_Z,Not Applicable,_Z,Not Applicable,2008,6.347497940063477,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_5,Sector: Construction,_Z,Not Applicable,_Z,Not Applicable,2008,82.74154663085938,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_6,Sector: Trade services,_Z,Not Applicable,_Z,Not Applicable,2008,565.6027221679688,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_7,Sector: Transport services,_Z,Not Applicable,_Z,Not Applicable,2008,42.3891716003418,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_8,Sector: Finance and business services,_Z,Not Applicable,_Z,Not Applicable,2008,17.177345275878906,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_9,Sector: Other services,_Z,Not Applicable,_Z,Not Applicable,2008,282.61871337890625,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_TOTAL,Sector: Total,_Z,Not Applicable,_Z,Not Applicable,2009,5441.02783203125,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_1,Sector: Agriculture,_Z,Not Applicable,_Z,Not Applicable,2009,3898.140625,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_2,Sector: Mining,_Z,Not Applicable,_Z,Not Applicable,2009,77.19739532470703,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_3,Sector: Manufacturing,_Z,Not Applicable,_Z,Not Applicable,2009,323.91131591796875,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_4,Sector: Utilities,_Z,Not Applicable,_Z,Not Applicable,2009,6.810366153717041,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_5,Sector: Construction,_Z,Not Applicable,_Z,Not Applicable,2009,100.00196075439452,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_6,Sector: Trade services,_Z,Not Applicable,_Z,Not Applicable,2009,653.3135986328125,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_7,Sector: Transport services,_Z,Not Applicable,_Z,Not Applicable,2009,46.85222244262695,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_8,Sector: Finance and business services,_Z,Not Applicable,_Z,Not Applicable,2009,19.201276779174805,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_9,Sector: Other services,_Z,Not Applicable,_Z,Not Applicable,2009,315.59912109375,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_TOTAL,Sector: Total,_Z,Not Applicable,_Z,Not Applicable,2010,5698.392578125,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_1,Sector: Agriculture,_Z,Not Applicable,_Z,Not Applicable,2010,3881.2939453125,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_2,Sector: Mining,_Z,Not Applicable,_Z,Not Applicable,2010,116.91299438476562,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_3,Sector: Manufacturing,_Z,Not Applicable,_Z,Not Applicable,2010,390.6305847167969,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_ASPD_EMPLOYMENT,Employment (thousands),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PS,Persons,WB_ASPD_4,Sector: Utilities,_Z,Not Applicable,_Z,Not Applicable,2010,7.306987285614014,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
